id_leggo,interesse,nome_interesse,apelido,tema,tema_slug,advocacy_link,keywords,tipo_agenda,descricao_interesse
2f9960c5629a3e520b7b475dc6ccc4a9,socioambiental,Socioambiental,NA,Estrutura Fundiária,estrutura-fundiaria,NA,NA,NA,"Este painel acompanha as proposições legislativas em tramitação no Congresso Nacional que têm relação com a agenda do Grupo Temático de Desenvolvimento Socioambiental, da Rede de Advocacy Colaborativo (RAC). O GT é composto por mais de 50 organizações da sociedade civil e atua em temas como Mudanças climáticas, Regularização Fundiária, Licenciamento Ambiental e Reformas Tributária e Administrativa, entre outros."
e9709845ccdcebfe990ab315229dcf59,socioambiental,Socioambiental,NA,Estrutura Fundiária,estrutura-fundiaria,NA,NA,NA,"Este painel acompanha as proposições legislativas em tramitação no Congresso Nacional que têm relação com a agenda do Grupo Temático de Desenvolvimento Socioambiental, da Rede de Advocacy Colaborativo (RAC). O GT é composto por mais de 50 organizações da sociedade civil e atua em temas como Mudanças climáticas, Regularização Fundiária, Licenciamento Ambiental e Reformas Tributária e Administrativa, entre outros."
1bc2466959107dd5a13fd523afd2ffa3,socioambiental,Socioambiental,NA,Estrutura Fundiária,estrutura-fundiaria,NA,NA,NA,"Este painel acompanha as proposições legislativas em tramitação no Congresso Nacional que têm relação com a agenda do Grupo Temático de Desenvolvimento Socioambiental, da Rede de Advocacy Colaborativo (RAC). O GT é composto por mais de 50 organizações da sociedade civil e atua em temas como Mudanças climáticas, Regularização Fundiária, Licenciamento Ambiental e Reformas Tributária e Administrativa, entre outros."
92861aeefdfb1d7b3c3ec20a137cdc48,socioambiental,Socioambiental,NA,Estrutura Fundiária,estrutura-fundiaria,NA,NA,NA,"Este painel acompanha as proposições legislativas em tramitação no Congresso Nacional que têm relação com a agenda do Grupo Temático de Desenvolvimento Socioambiental, da Rede de Advocacy Colaborativo (RAC). O GT é composto por mais de 50 organizações da sociedade civil e atua em temas como Mudanças climáticas, Regularização Fundiária, Licenciamento Ambiental e Reformas Tributária e Administrativa, entre outros."
5810e2d51e5041bc58ca52ece6a7c4dd,socioambiental,Socioambiental,NA,Estrutura Fundiária,estrutura-fundiaria,NA,NA,NA,"Este painel acompanha as proposições legislativas em tramitação no Congresso Nacional que têm relação com a agenda do Grupo Temático de Desenvolvimento Socioambiental, da Rede de Advocacy Colaborativo (RAC). O GT é composto por mais de 50 organizações da sociedade civil e atua em temas como Mudanças climáticas, Regularização Fundiária, Licenciamento Ambiental e Reformas Tributária e Administrativa, entre outros."
fd04d06cb2bd11bc6d64ac4d0a9fd03a,socioambiental,Socioambiental,NA,Meio Ambiente e Desenvolvimento Sustentável,meio-ambiente-e-desenvolvimento-sustentavel,NA,NA,NA,"Este painel acompanha as proposições legislativas em tramitação no Congresso Nacional que têm relação com a agenda do Grupo Temático de Desenvolvimento Socioambiental, da Rede de Advocacy Colaborativo (RAC). O GT é composto por mais de 50 organizações da sociedade civil e atua em temas como Mudanças climáticas, Regularização Fundiária, Licenciamento Ambiental e Reformas Tributária e Administrativa, entre outros."
a7d1954317d49860e7d094740c4cb59c,socioambiental,Socioambiental,NA,Nao especificado,nao-especificado,NA,NA,NA,"Este painel acompanha as proposições legislativas em tramitação no Congresso Nacional que têm relação com a agenda do Grupo Temático de Desenvolvimento Socioambiental, da Rede de Advocacy Colaborativo (RAC). O GT é composto por mais de 50 organizações da sociedade civil e atua em temas como Mudanças climáticas, Regularização Fundiária, Licenciamento Ambiental e Reformas Tributária e Administrativa, entre outros."
0a47e56a70f7c68aa7176ebe6ae36476,socioambiental,Socioambiental,NA,Meio ambiente,meio-ambiente,NA,NA,NA,"Este painel acompanha as proposições legislativas em tramitação no Congresso Nacional que têm relação com a agenda do Grupo Temático de Desenvolvimento Socioambiental, da Rede de Advocacy Colaborativo (RAC). O GT é composto por mais de 50 organizações da sociedade civil e atua em temas como Mudanças climáticas, Regularização Fundiária, Licenciamento Ambiental e Reformas Tributária e Administrativa, entre outros."
779dc69d691a587a5b74bf4b3cb2ed31,socioambiental,Socioambiental,NA,Meio ambiente,meio-ambiente,NA,NA,NA,"Este painel acompanha as proposições legislativas em tramitação no Congresso Nacional que têm relação com a agenda do Grupo Temático de Desenvolvimento Socioambiental, da Rede de Advocacy Colaborativo (RAC). O GT é composto por mais de 50 organizações da sociedade civil e atua em temas como Mudanças climáticas, Regularização Fundiária, Licenciamento Ambiental e Reformas Tributária e Administrativa, entre outros."
8a55a498b20bd484aca237c5e9c2cbb9,socioambiental,Socioambiental,NA,Desenvolvimento Socioambiental,desenvolvimento-socioambiental,NA,NA,NA,"Este painel acompanha as proposições legislativas em tramitação no Congresso Nacional que têm relação com a agenda do Grupo Temático de Desenvolvimento Socioambiental, da Rede de Advocacy Colaborativo (RAC). O GT é composto por mais de 50 organizações da sociedade civil e atua em temas como Mudanças climáticas, Regularização Fundiária, Licenciamento Ambiental e Reformas Tributária e Administrativa, entre outros."
afc1b6b3de679e56bccdedb225dce0cb,socioambiental,Socioambiental,NA,Desenvolvimento Socioambiental,desenvolvimento-socioambiental,NA,NA,NA,"Este painel acompanha as proposições legislativas em tramitação no Congresso Nacional que têm relação com a agenda do Grupo Temático de Desenvolvimento Socioambiental, da Rede de Advocacy Colaborativo (RAC). O GT é composto por mais de 50 organizações da sociedade civil e atua em temas como Mudanças climáticas, Regularização Fundiária, Licenciamento Ambiental e Reformas Tributária e Administrativa, entre outros."
2919291fda2124cdd2e13c3897f6eba0,socioambiental,Socioambiental,NA,Meio Ambiente,meio-ambiente,NA,NA,NA,"Este painel acompanha as proposições legislativas em tramitação no Congresso Nacional que têm relação com a agenda do Grupo Temático de Desenvolvimento Socioambiental, da Rede de Advocacy Colaborativo (RAC). O GT é composto por mais de 50 organizações da sociedade civil e atua em temas como Mudanças climáticas, Regularização Fundiária, Licenciamento Ambiental e Reformas Tributária e Administrativa, entre outros."
a984fbc8661cf3f9d08e64da53266f32,socioambiental,Socioambiental,NA,Meio Ambiente,meio-ambiente,NA,NA,NA,"Este painel acompanha as proposições legislativas em tramitação no Congresso Nacional que têm relação com a agenda do Grupo Temático de Desenvolvimento Socioambiental, da Rede de Advocacy Colaborativo (RAC). O GT é composto por mais de 50 organizações da sociedade civil e atua em temas como Mudanças climáticas, Regularização Fundiária, Licenciamento Ambiental e Reformas Tributária e Administrativa, entre outros."
4f5dba12ab81dd9acce2774d13715273,socioambiental,Socioambiental,NA,Meio Ambiente,meio-ambiente,NA,NA,NA,"Este painel acompanha as proposições legislativas em tramitação no Congresso Nacional que têm relação com a agenda do Grupo Temático de Desenvolvimento Socioambiental, da Rede de Advocacy Colaborativo (RAC). O GT é composto por mais de 50 organizações da sociedade civil e atua em temas como Mudanças climáticas, Regularização Fundiária, Licenciamento Ambiental e Reformas Tributária e Administrativa, entre outros."
06d8ad3aad83d9088007b3fde85d29a1,socioambiental,Socioambiental,NA,Meio Ambiente,meio-ambiente,NA,NA,NA,"Este painel acompanha as proposições legislativas em tramitação no Congresso Nacional que têm relação com a agenda do Grupo Temático de Desenvolvimento Socioambiental, da Rede de Advocacy Colaborativo (RAC). O GT é composto por mais de 50 organizações da sociedade civil e atua em temas como Mudanças climáticas, Regularização Fundiária, Licenciamento Ambiental e Reformas Tributária e Administrativa, entre outros."
987a861480018de8ea019124ca4cf7d1,socioambiental,Socioambiental,NA,Meio Ambiente,meio-ambiente,NA,NA,NA,"Este painel acompanha as proposições legislativas em tramitação no Congresso Nacional que têm relação com a agenda do Grupo Temático de Desenvolvimento Socioambiental, da Rede de Advocacy Colaborativo (RAC). O GT é composto por mais de 50 organizações da sociedade civil e atua em temas como Mudanças climáticas, Regularização Fundiária, Licenciamento Ambiental e Reformas Tributária e Administrativa, entre outros."
987a861480018de8ea019124ca4cf7d1,pandemia,Pandemia,NA,Gestão,gestao,NA,NA,NA,"Neste painel estão apresentadas proposições relacionadas a gestão da pandemia da COVID 19, o fornecimento e transparência da vacina e o auxílio emergencial para a população."
9d78c88d33d7fc07488bd80320a1f728,socioambiental,Socioambiental,NA,Cidades e Desenvolvimento Urbano,cidades-e-desenvolvimento-urbano,NA,NA,NA,"Este painel acompanha as proposições legislativas em tramitação no Congresso Nacional que têm relação com a agenda do Grupo Temático de Desenvolvimento Socioambiental, da Rede de Advocacy Colaborativo (RAC). O GT é composto por mais de 50 organizações da sociedade civil e atua em temas como Mudanças climáticas, Regularização Fundiária, Licenciamento Ambiental e Reformas Tributária e Administrativa, entre outros."
aa9269702b6621bfe0b52f98e091399e,pandemia,Pandemia,NA,Gestão,gestao,NA,NA,NA,"Neste painel estão apresentadas proposições relacionadas a gestão da pandemia da COVID 19, o fornecimento e transparência da vacina e o auxílio emergencial para a população."
d5c0130d5830f8105279e982395066d1,pandemia,Pandemia,NA,Gestão,gestao,NA,NA,NA,"Neste painel estão apresentadas proposições relacionadas a gestão da pandemia da COVID 19, o fornecimento e transparência da vacina e o auxílio emergencial para a população."
5b064b48ba6f2a35c2ded62902ac7059,pandemia,Pandemia,NA,Gestão,gestao,NA,NA,NA,"Neste painel estão apresentadas proposições relacionadas a gestão da pandemia da COVID 19, o fornecimento e transparência da vacina e o auxílio emergencial para a população."
e9721c4b0f56df3fe2668282efe4947e,pandemia,Pandemia,NA,Vacina,vacina,NA,NA,NA,"Neste painel estão apresentadas proposições relacionadas a gestão da pandemia da COVID 19, o fornecimento e transparência da vacina e o auxílio emergencial para a população."
79b6c1e152aba1b8d963def6f929d33a,pandemia,Pandemia,NA,Vacina,vacina,NA,NA,NA,"Neste painel estão apresentadas proposições relacionadas a gestão da pandemia da COVID 19, o fornecimento e transparência da vacina e o auxílio emergencial para a população."
f449c3faafc67f7df0925897fb92c735,pandemia,Pandemia,NA,Vacina,vacina,NA,NA,NA,"Neste painel estão apresentadas proposições relacionadas a gestão da pandemia da COVID 19, o fornecimento e transparência da vacina e o auxílio emergencial para a população."
5507e875ef9082666a9927ea0a1ef3b2,pandemia,Pandemia,NA,Vacina,vacina,NA,NA,NA,"Neste painel estão apresentadas proposições relacionadas a gestão da pandemia da COVID 19, o fornecimento e transparência da vacina e o auxílio emergencial para a população."
6f67e1ef1d30eb0a7d4d1b23ad8052a0,pandemia,Pandemia,NA,Vacina,vacina,NA,NA,NA,"Neste painel estão apresentadas proposições relacionadas a gestão da pandemia da COVID 19, o fornecimento e transparência da vacina e o auxílio emergencial para a população."
c1be1994e8dbc7ee3f2a14f5e68f4711,pandemia,Pandemia,NA,Vacina,vacina,NA,NA,NA,"Neste painel estão apresentadas proposições relacionadas a gestão da pandemia da COVID 19, o fornecimento e transparência da vacina e o auxílio emergencial para a população."
6b69b0feb1dffdd387e34705928b9325,pandemia,Pandemia,NA,Gestão,gestao,NA,NA,NA,"Neste painel estão apresentadas proposições relacionadas a gestão da pandemia da COVID 19, o fornecimento e transparência da vacina e o auxílio emergencial para a população."
b508c22f3bf4385d56d914f556d3647c,pandemia,Pandemia,NA,Vacina,vacina,NA,NA,NA,"Neste painel estão apresentadas proposições relacionadas a gestão da pandemia da COVID 19, o fornecimento e transparência da vacina e o auxílio emergencial para a população."
e00855c4b3a15abc6639c4b08e65dcd3,pandemia,Pandemia,NA,Gestão,gestao,NA,NA,NA,"Neste painel estão apresentadas proposições relacionadas a gestão da pandemia da COVID 19, o fornecimento e transparência da vacina e o auxílio emergencial para a população."
8c7bfaa05f95d6d950b7d02da6a5d643,pandemia,Pandemia,NA,Vacina,vacina,NA,NA,NA,"Neste painel estão apresentadas proposições relacionadas a gestão da pandemia da COVID 19, o fornecimento e transparência da vacina e o auxílio emergencial para a população."
af318e2bbe57dab09a28a6e112bd52e9,pandemia,Pandemia,NA,Vacina,vacina,NA,NA,NA,"Neste painel estão apresentadas proposições relacionadas a gestão da pandemia da COVID 19, o fornecimento e transparência da vacina e o auxílio emergencial para a população."
2ac73bec40753f6c347ecc4c38bb9b77,pandemia,Pandemia,NA,Vacina,vacina,NA,NA,NA,"Neste painel estão apresentadas proposições relacionadas a gestão da pandemia da COVID 19, o fornecimento e transparência da vacina e o auxílio emergencial para a população."
